OBJECTID,CollarID,Date_MMDDY,Speed_mph,Heading,y,x
149258,856,1/3/2009,0,310,40.363558,-105.560091
70429,881,1/4/2009,0,295,40.363858,-105.560091
149304,856,1/4/2009,0,195,40.363525,-105.560091
70461,881,1/5/2009,0,215,40.363416,-105.560091
149321,856,1/5/2009,0,315,40.363566,-105.560091
149337,856,1/5/2009,0,335,40.363566,-105.560091
149391,856,1/6/2009,0,220,40.363583,-105.560091
149421,856,1/7/2009,0,115,40.363516,-105.560091
149483,856,1/9/2009,0,295,40.363508,-105.560091
70571,881,1/10/2009,0,325,40.36355,-105.560091
70599,881,1/11/2009,0,260,40.363416,-105.560091
149519,856,1/11/2009,0,310,40.3636,-105.560091
149525,856,1/11/2009,0,295,40.363483,-105.560091
70606,881,1/12/2009,0,290,40.36345,-105.560091
70609,881,1/12/2009,0,355,40.363641,-105.560091
70671,881,1/16/2009,0,195,40.363441,-105.560091
149641,856,1/16/2009,0,40,40.363683,-105.560091
70683,881,1/17/2009,0,265,40.363516,-105.560091
70695,881,1/19/2009,0,210,40.363458,-105.560091
70705,881,1/20/2009,0,190,40.363475,-105.560091
149825,856,1/21/2009,0,235,40.363608,-105.560091
149860,856,1/22/2009,0,135,40.363458,-105.560091
70720,881,1/23/2009,0,90,40.363525,-105.560091
149987,856,1/25/2009,0,140,40.3636,-105.560091
150010,856,1/26/2009,0,300,40.363525,-105.560091
150093,856,1/28/2009,0,50,40.363525,-105.560091
70813,881,1/31/2009,0,330,40.363433,-105.560091
150187,856,1/31/2009,0,180,40.363408,-105.560091
150195,856,1/31/2009,0,55,40.363441,-105.560091
150245,856,2/1/2009,0,255,40.363408,-105.560091
150263,856,2/1/2009,0,260,40.363416,-105.560091
70837,881,2/2/2009,0,160,40.3637,-105.560091
150287,856,2/2/2009,0,80,40.363525,-105.560091
150329,856,2/3/2009,0,115,40.363483,-105.560091
150340,856,2/4/2009,0,100,40.363466,-105.560091
150349,856,2/4/2009,0,185,40.363458,-105.560091
70860,881,2/5/2009,0,70,40.36345,-105.560091
70865,881,2/5/2009,0,35,40.36345,-105.560091
150370,856,2/5/2009,0,355,40.363608,-105.560091
150375,856,2/5/2009,0,70,40.363425,-105.560091
150406,856,2/6/2009,0,55,40.363525,-105.560091
150434,856,2/6/2009,0,330,40.363533,-105.560091
150456,856,2/7/2009,0,290,40.3635,-105.560091
150518,856,2/8/2009,0,5,40.363475,-105.560091
150540,856,2/9/2009,0,320,40.3636,-105.560091
150602,856,2/11/2009,0,70,40.363375,-105.560091
150608,856,2/11/2009,0,25,40.3636,-105.560091
150622,856,2/11/2009,0,75,40.363866,-105.560091
150631,856,2/12/2009,0,320,40.363625,-105.560091
150679,856,2/13/2009,0,265,40.363441,-105.560091
150694,856,2/13/2009,0,60,40.363525,-105.560091
70989,881,2/17/2009,0,220,40.3634,-105.560091
150910,856,2/19/2009,0,135,40.363608,-105.560091
150919,856,2/19/2009,0,225,40.3636,-105.560091
150987,856,2/20/2009,0,145,40.363525,-105.560091
151036,856,2/21/2009,0,350,40.363566,-105.560091
151043,856,2/22/2009,0,235,40.363508,-105.560091
151064,856,2/22/2009,0,155,40.363541,-105.560091
151090,856,2/23/2009,0,295,40.363541,-105.560091
71076,881,2/24/2009,0,330,40.363491,-105.560091
151144,856,2/24/2009,0,315,40.363616,-105.560091
151147,856,2/24/2009,0,30,40.363491,-105.560091
151171,856,2/24/2009,0,75,40.363366,-105.560091
151261,856,2/26/2009,0,145,40.3636,-105.560091
71146,881,2/27/2009,0,95,40.363475,-105.560091
151363,856,2/28/2009,0,135,40.363491,-105.560091
151365,856,2/28/2009,0,190,40.363358,-105.560091
71174,881,3/1/2009,0,140,40.363133,-105.560091
151415,856,3/1/2009,0,140,40.363766,-105.560091
151435,856,3/2/2009,0,5,40.363558,-105.560091
71227,881,3/3/2009,0,310,40.363525,-105.560091
71241,881,3/4/2009,0,110,40.363491,-105.560091
151553,856,3/4/2009,0,150,40.363525,-105.560091
151577,856,3/5/2009,0,295,40.363433,-105.560091
151598,856,3/5/2009,0,200,40.363441,-105.560091
151634,856,3/6/2009,0,65,40.363616,-105.560091
151722,856,3/8/2009,0,280,40.363541,-105.560091
151764,856,3/9/2009,0,230,40.3634,-105.560091
71302,881,3/10/2009,0,180,40.36355,-105.560091
151817,856,3/10/2009,0,310,40.363433,-105.560091
151864,856,3/11/2009,0,140,40.363558,-105.560091
71326,881,3/12/2009,0,265,40.363491,-105.560091
151910,856,3/12/2009,0,140,40.36325,-105.560091
71364,881,3/15/2009,0,40,40.363383,-105.560091
152316,856,3/20/2009,0,20,40.363508,-105.560091
71429,881,3/21/2009,0,325,40.363525,-105.560091
71434,881,3/21/2009,0,310,40.363525,-105.560091
152342,856,3/21/2009,0,325,40.363533,-105.560091
152384,856,3/22/2009,0,150,40.363466,-105.560091
152401,856,3/22/2009,0,155,40.36385,-105.560091
152405,856,3/22/2009,0,335,40.363633,-105.560091
152439,856,3/23/2009,0,260,40.363358,-105.560091
152450,856,3/23/2009,0,220,40.363483,-105.560091
152479,856,3/24/2009,0,10,40.363666,-105.560091
152507,856,3/25/2009,0,185,40.363725,-105.560091
152514,856,3/25/2009,0,10,40.36345,-105.560091
152559,856,3/26/2009,0,180,40.3637,-105.560091
152602,856,3/27/2009,0,310,40.363533,-105.560091
152673,856,3/28/2009,0,285,40.363458,-105.560091
152752,856,3/30/2009,0,230,40.363308,-105.560091
152924,856,4/2/2009,0,345,40.363558,-105.560091
153045,856,4/5/2009,0,185,40.363725,-105.560091
153052,856,4/5/2009,0,20,40.3635,-105.560091
71720,881,4/7/2009,0,215,40.363416,-105.560091
71774,881,4/8/2009,0,310,40.363558,-105.560091
146750,856,11/3/2008,0,315,40.36345,-105.560083
146845,856,11/8/2008,0,0,40.363458,-105.560083
68201,881,11/10/2008,0,25,40.3635,-105.560083
68208,881,11/10/2008,0,135,40.363475,-105.560083
68254,881,11/11/2008,0,35,40.363608,-105.560083
68258,881,11/11/2008,0,20,40.363391,-105.560083
68260,881,11/11/2008,0,205,40.363616,-105.560083
68283,881,11/12/2008,0,50,40.363516,-105.560083
147032,856,11/12/2008,0,25,40.363525,-105.560083
147055,856,11/12/2008,0,25,40.363516,-105.560083
147057,856,11/12/2008,0,255,40.363625,-105.560083
68312,881,11/13/2008,0,130,40.363508,-105.560083
147114,856,11/14/2008,0,10,40.363508,-105.560083
147144,856,11/14/2008,0,0,40.363616,-105.560083
68418,881,11/15/2008,0,160,40.363691,-105.560083
147180,856,11/15/2008,0,230,40.36345,-105.560083
147184,856,11/15/2008,0,210,40.363358,-105.560083
68488,881,11/16/2008,0,90,40.36355,-105.560083
68549,881,11/17/2008,0,85,40.3634,-105.560083
68566,881,11/18/2008,0,10,40.3635,-105.560083
68597,881,11/18/2008,0,0,40.363491,-105.560083
68630,881,11/19/2008,0,150,40.363533,-105.560083
68668,881,11/20/2008,0,350,40.363516,-105.560083
147395,856,11/20/2008,0,265,40.363416,-105.560083
147481,856,11/21/2008,0,305,40.363625,-105.560083
68767,881,11/22/2008,0,190,40.363225,-105.560083
147491,856,11/22/2008,0,275,40.363516,-105.560083
147493,856,11/22/2008,0,30,40.363375,-105.560083
147523,856,11/22/2008,0,85,40.36335,-105.560083
147529,856,11/22/2008,0,70,40.3634,-105.560083
68795,881,11/23/2008,0,140,40.363575,-105.560083
68827,881,11/23/2008,0,255,40.363533,-105.560083
147598,856,11/24/2008,0,305,40.363575,-105.560083
147614,856,11/24/2008,0,25,40.363491,-105.560083
147663,856,11/25/2008,0,205,40.363583,-105.560083
147670,856,11/25/2008,0,145,40.363508,-105.560083
68953,881,11/26/2008,0,235,40.363541,-105.560083
68960,881,11/26/2008,0,230,40.363566,-105.560083
68971,881,11/26/2008,0,105,40.363541,-105.560083
147686,856,11/26/2008,0,190,40.3632,-105.560083
68985,881,11/27/2008,0,290,40.363758,-105.560083
68987,881,11/27/2008,0,60,40.363525,-105.560083
69289,881,12/3/2008,0,195,40.363525,-105.560083
148083,856,12/4/2008,0,10,40.363491,-105.560083
69417,881,12/6/2008,0,45,40.363525,-105.560083
69446,881,12/6/2008,0,135,40.363583,-105.560083
148157,856,12/6/2008,0,345,40.36395,-105.560083
69474,881,12/7/2008,0,20,40.363508,-105.560083
69483,881,12/7/2008,0,85,40.363525,-105.560083
69487,881,12/7/2008,0,75,40.363566,-105.560083
148206,856,12/7/2008,0,175,40.363516,-105.560083
148296,856,12/8/2008,0,335,40.36355,-105.560083
69584,881,12/9/2008,0,345,40.36345,-105.560083
69587,881,12/9/2008,0,100,40.363625,-105.560083
69643,881,12/13/2008,0,335,40.363525,-105.560083
148441,856,12/14/2008,0,340,40.363391,-105.560083
148447,856,12/14/2008,0,190,40.363833,-105.560083
69681,881,12/15/2008,0,340,40.363558,-105.560083
69701,881,12/16/2008,0,355,40.363416,-105.560083
69703,881,12/16/2008,0,325,40.363875,-105.560083
148540,856,12/17/2008,0,185,40.363625,-105.560083
69805,881,12/19/2008,0,15,40.363483,-105.560083
148668,856,12/20/2008,0,325,40.363633,-105.560083
69842,881,12/21/2008,0,135,40.363475,-105.560083
148711,856,12/22/2008,0,115,40.363566,-105.560083
69918,881,12/23/2008,0,15,40.363458,-105.560083
69927,881,12/23/2008,0,175,40.363408,-105.560083
69945,881,12/23/2008,0,160,40.363508,-105.560083
148780,856,12/23/2008,0,60,40.363541,-105.560083
148781,856,12/23/2008,0,275,40.36365,-105.560083
69958,881,12/24/2008,0,40,40.363441,-105.560083
69961,881,12/24/2008,0,330,40.3636,-105.560083
69990,881,12/24/2008,0,85,40.363508,-105.560083
148800,856,12/24/2008,0,155,40.363675,-105.560083
69998,881,12/25/2008,0,35,40.363566,-105.560083
70020,881,12/25/2008,0,15,40.36355,-105.560083
148871,856,12/25/2008,0,340,40.363458,-105.560083
70098,881,12/27/2008,0,75,40.363483,-105.560083
70148,881,12/28/2008,0,280,40.3635,-105.560083
148959,856,12/28/2008,0,175,40.3636,-105.560083
148999,856,12/28/2008,0,175,40.363783,-105.560083
70153,881,12/29/2008,0,25,40.363558,-105.560083
149040,856,12/29/2008,0,5,40.363566,-105.560083
149045,856,12/30/2008,0,125,40.363508,-105.560083
70238,881,12/31/2008,0,25,40.363333,-105.560083
149095,856,12/31/2008,0,15,40.363458,-105.560083
149126,856,12/31/2008,0,270,40.3635,-105.560083
70270,881,1/1/2009,0,25,40.363583,-105.560083
149130,856,1/1/2009,0,10,40.36355,-105.560083
149158,856,1/1/2009,0,5,40.363541,-105.560083
149219,856,1/3/2009,0,5,40.363483,-105.560083
149237,856,1/3/2009,0,75,40.363483,-105.560083
149256,856,1/3/2009,0,125,40.363575,-105.560083
70410,881,1/4/2009,0,190,40.36345,-105.560083
70417,881,1/4/2009,0,325,40.363225,-105.560083
149394,856,1/7/2009,0,20,40.363408,-105.560083
149396,856,1/7/2009,0,135,40.363441,-105.560083
149492,856,1/10/2009,0,70,40.363483,-105.560083
70584,881,1/11/2009,0,80,40.363491,-105.560083
70600,881,1/11/2009,0,40,40.363616,-105.560083
70612,881,1/12/2009,0,160,40.363566,-105.560083
149542,856,1/12/2009,0,50,40.363475,-105.560083
70642,881,1/13/2009,0,25,40.363433,-105.560083
149575,856,1/13/2009,0,215,40.363508,-105.560083
70652,881,1/14/2009,0,325,40.3635,-105.560083
149597,856,1/14/2009,0,15,40.363258,-105.560083
149601,856,1/14/2009,0,355,40.363591,-105.560083
149603,856,1/14/2009,0,160,40.363716,-105.560083
149622,856,1/15/2009,0,160,40.363516,-105.560083
149643,856,1/16/2009,0,85,40.363391,-105.560083
149650,856,1/16/2009,0,320,40.363525,-105.560083
149690,856,1/17/2009,0,0,40.363558,-105.560083
70689,881,1/18/2009,0,235,40.363433,-105.560083
149728,856,1/18/2009,0,10,40.3635,-105.560083
149771,856,1/19/2009,0,245,40.3637,-105.560083
149833,856,1/21/2009,0,340,40.363525,-105.560083
149862,856,1/22/2009,0,25,40.363583,-105.560083
149936,856,1/24/2009,0,85,40.363516,-105.560083
70751,881,1/26/2009,0,175,40.363625,-105.560083
70754,881,1/26/2009,0,100,40.363441,-105.560083
150011,856,1/26/2009,0,190,40.363466,-105.560083
150063,856,1/27/2009,0,190,40.363425,-105.560083
70779,881,1/28/2009,0,50,40.363408,-105.560083
70800,881,1/30/2009,0,220,40.363533,-105.560083
150176,856,1/30/2009,0,60,40.363525,-105.560083
150209,856,1/31/2009,0,150,40.363541,-105.560083
70829,881,2/1/2009,0,25,40.363433,-105.560083
70845,881,2/3/2009,0,210,40.365008,-105.560083
150328,856,2/3/2009,0,45,40.363466,-105.560083
70847,881,2/4/2009,0,15,40.363758,-105.560083
150412,856,2/6/2009,0,330,40.3636,-105.560083
150422,856,2/6/2009,0,85,40.363533,-105.560083
150459,856,2/7/2009,0,350,40.363525,-105.560083
150521,856,2/9/2009,0,350,40.3636,-105.560083
150555,856,2/10/2009,0,325,40.363583,-105.560083
150556,856,2/10/2009,0,10,40.36355,-105.560083
150574,856,2/10/2009,0,190,40.364175,-105.560083
150592,856,2/10/2009,0,210,40.363558,-105.560083
150596,856,2/11/2009,0,290,40.363433,-105.560083
150629,856,2/12/2009,0,350,40.363666,-105.560083
70967,881,2/14/2009,0,0,40.363575,-105.560083
150765,856,2/15/2009,0,95,40.363525,-105.560083
150767,856,2/15/2009,0,325,40.363591,-105.560083
150770,856,2/15/2009,0,345,40.36365,-105.560083
150785,856,2/15/2009,0,165,40.363683,-105.560083
70981,881,2/16/2009,0,5,40.3633,-105.560083
150830,856,2/17/2009,0,300,40.363508,-105.560083
150915,856,2/19/2009,0,295,40.363575,-105.560083
150926,856,2/19/2009,0,10,40.363475,-105.560083
71018,881,2/20/2009,0,275,40.363533,-105.560083
150983,856,2/20/2009,0,320,40.36355,-105.560083
150988,856,2/20/2009,0,160,40.363491,-105.560083
151049,856,2/22/2009,0,250,40.363525,-105.560083
151133,856,2/23/2009,0,330,40.363575,-105.560083
151143,856,2/24/2009,0,120,40.363533,-105.560083
151156,856,2/24/2009,0,235,40.3635,-105.560083
71097,881,2/25/2009,0,345,40.364041,-105.560083
71103,881,2/25/2009,0,320,40.363658,-105.560083
151253,856,2/26/2009,2.3,200,40.3635,-105.560083
151274,856,2/26/2009,0,320,40.363591,-105.560083
151371,856,3/1/2009,0,350,40.36375,-105.560083
151384,856,3/1/2009,0,290,40.363525,-105.560083
151398,856,3/1/2009,0,215,40.36355,-105.560083
151455,856,3/2/2009,0,220,40.363466,-105.560083
151570,856,3/5/2009,0,355,40.363533,-105.560083
151584,856,3/5/2009,0,295,40.363425,-105.560083
151596,856,3/5/2009,0,190,40.363566,-105.560083
151606,856,3/5/2009,0,240,40.36355,-105.560083
71260,881,3/6/2009,0,85,40.363791,-105.560083
151627,856,3/6/2009,0,55,40.363425,-105.560083
151674,856,3/7/2009,0,55,40.363508,-105.560083
151680,856,3/7/2009,0,135,40.363541,-105.560083
151718,856,3/8/2009,0,100,40.363558,-105.560083
151748,856,3/8/2009,0,165,40.36345,-105.560083
151751,856,3/9/2009,0,185,40.363625,-105.560083
151767,856,3/9/2009,0,330,40.363483,-105.560083
151782,856,3/9/2009,0,290,40.363525,-105.560083
151859,856,3/11/2009,0,210,40.363508,-105.560083
151875,856,3/11/2009,0,285,40.363625,-105.560083
151916,856,3/12/2009,0,165,40.363441,-105.560083
151932,856,3/12/2009,0,285,40.363533,-105.560083
71346,881,3/13/2009,0,90,40.363466,-105.560083
71348,881,3/13/2009,0,65,40.363541,-105.560083
151962,856,3/13/2009,0,20,40.3635,-105.560083
71354,881,3/14/2009,0,325,40.363566,-105.560083
152008,856,3/14/2009,0,85,40.363508,-105.560083
152105,856,3/16/2009,0,80,40.363483,-105.560083
152110,856,3/16/2009,0,330,40.363583,-105.560083
152207,856,3/18/2009,0,320,40.363608,-105.560083
152340,856,3/21/2009,0,150,40.363525,-105.560083
71444,881,3/22/2009,0,190,40.363825,-105.560083
71449,881,3/22/2009,0,165,40.363491,-105.560083
152407,856,3/22/2009,0,350,40.363533,-105.560083
152426,856,3/23/2009,0,230,40.363458,-105.560083
152594,856,3/26/2009,0,350,40.363416,-105.560083
71492,881,3/28/2009,0,290,40.363591,-105.560083
152789,856,3/31/2009,0,25,40.36345,-105.560083
152842,856,4/1/2009,0,305,40.363508,-105.560083
71618,881,4/3/2009,0,45,40.363616,-105.560083
71620,881,4/3/2009,0,175,40.363508,-105.560083
153020,856,4/4/2009,0,0,40.363516,-105.560083
153049,856,4/5/2009,0,125,40.363283,-105.560083
71714,881,4/7/2009,0,155,40.3636,-105.560083
71742,881,4/7/2009,0,170,40.363575,-105.560083
153130,856,4/7/2009,0,0,40.363475,-105.560083
153132,856,4/7/2009,0,180,40.363733,-105.560083
153156,856,4/7/2009,0,325,40.363591,-105.560083
71766,881,4/8/2009,0,280,40.363616,-105.560083
153184,856,4/8/2009,0,130,40.363458,-105.560083
153197,856,4/8/2009,0,85,40.363508,-105.560083
67993,881,11/2/2008,0,115,40.363575,-105.560075
68018,881,11/3/2008,0,250,40.3635,-105.560075
68030,881,11/3/2008,0,15,40.363533,-105.560075
146313,843COW,11/3/2008,0,315,40.36365,-105.560075
146766,856,11/3/2008,0,340,40.3635,-105.560075
146900,856,11/9/2008,0,45,40.363475,-105.560075
146908,856,11/9/2008,0,250,40.363808,-105.560075
68183,881,11/10/2008,0,355,40.363558,-105.560075
68184,881,11/10/2008,0,95,40.3634,-105.560075
68226,881,11/11/2008,0,10,40.3636,-105.560075
68249,881,11/11/2008,0,20,40.363508,-105.560075
68287,881,11/12/2008,0,250,40.363533,-105.560075
68310,881,11/12/2008,0,0,40.363508,-105.560075
147046,856,11/12/2008,0,15,40.363558,-105.560075
68346,881,11/13/2008,0,160,40.363583,-105.560075
68416,881,11/15/2008,0,35,40.363591,-105.560075
68419,881,11/15/2008,0,345,40.363658,-105.560075
68446,881,11/15/2008,0,0,40.363525,-105.560075
147169,856,11/15/2008,0,340,40.363525,-105.560075
68455,881,11/16/2008,0,295,40.363533,-105.560075
147213,856,11/16/2008,0,155,40.36335,-105.560075
68527,881,11/17/2008,0,350,40.363483,-105.560075
68555,881,11/18/2008,0,345,40.3637,-105.560075
147326,856,11/18/2008,0,145,40.3635,-105.560075
68616,881,11/19/2008,0,215,40.363483,-105.560075
68624,881,11/19/2008,0,235,40.3635,-105.560075
68631,881,11/19/2008,0,5,40.363541,-105.560075
147392,856,11/19/2008,0,270,40.363625,-105.560075
68686,881,11/20/2008,0,30,40.363575,-105.560075
68736,881,11/21/2008,0,240,40.36355,-105.560075
147485,856,11/21/2008,0,290,40.363475,-105.560075
68741,881,11/22/2008,0,290,40.363541,-105.560075
68747,881,11/22/2008,0,120,40.36355,-105.560075
147508,856,11/22/2008,0,215,40.363475,-105.560075
147519,856,11/22/2008,0,15,40.363583,-105.560075
68798,881,11/23/2008,0,320,40.363641,-105.560075
68800,881,11/23/2008,0,50,40.363466,-105.560075
68809,881,11/23/2008,0,120,40.36345,-105.560075
68812,881,11/23/2008,0,200,40.363616,-105.560075
147549,856,11/23/2008,0,85,40.363491,-105.560075
147559,856,11/23/2008,0,225,40.363541,-105.560075
147561,856,11/23/2008,0,10,40.3631,-105.560075
147574,856,11/23/2008,0,285,40.3635,-105.560075
147613,856,11/24/2008,0,30,40.363408,-105.560075
68915,881,11/25/2008,0,55,40.363541,-105.560075
147631,856,11/25/2008,0,295,40.3634,-105.560075
69065,881,11/28/2008,0,5,40.363625,-105.560075
69068,881,11/28/2008,0,5,40.363575,-105.560075
147868,856,11/29/2008,0,345,40.363541,-105.560075
69131,881,11/30/2008,0,0,40.36355,-105.560075
147883,856,11/30/2008,0,30,40.363458,-105.560075
147909,856,11/30/2008,0,155,40.363516,-105.560075
147926,856,12/1/2008,0,125,40.363391,-105.560075
147961,856,12/1/2008,0,320,40.363541,-105.560075
69229,881,12/2/2008,0,285,40.3637,-105.560075
69241,881,12/2/2008,0,15,40.363566,-105.560075
69302,881,12/3/2008,0,160,40.363583,-105.560075
148025,856,12/3/2008,0,35,40.3635,-105.560075
69316,881,12/4/2008,0,80,40.363558,-105.560075
69320,881,12/4/2008,0,345,40.363441,-105.560075
69361,881,12/4/2008,0,10,40.363516,-105.560075
148097,856,12/4/2008,0,215,40.363483,-105.560075
69392,881,12/5/2008,0,45,40.363516,-105.560075
69418,881,12/6/2008,0,185,40.363533,-105.560075
69442,881,12/6/2008,0,270,40.363541,-105.560075
148178,856,12/6/2008,0,280,40.363525,-105.560075
148188,856,12/6/2008,0,0,40.363425,-105.560075
148191,856,12/6/2008,0,5,40.363591,-105.560075
148195,856,12/6/2008,0,255,40.363433,-105.560075
69466,881,12/7/2008,0,180,40.362883,-105.560075
69488,881,12/7/2008,0,170,40.363533,-105.560075
148220,856,12/7/2008,0,250,40.3635,-105.560075
148232,856,12/7/2008,0,20,40.363525,-105.560075
69515,881,12/8/2008,0,185,40.363566,-105.560075
148290,856,12/8/2008,0,115,40.3636,-105.560075
148338,856,12/10/2008,0,120,40.363591,-105.560075
148392,856,12/13/2008,0,40,40.363583,-105.560075
148449,856,12/14/2008,0,300,40.363491,-105.560075
69759,881,12/17/2008,0,300,40.363558,-105.560075
148598,856,12/18/2008,0,10,40.364058,-105.560075
69807,881,12/19/2008,0,330,40.363666,-105.560075
69820,881,12/20/2008,0,345,40.363533,-105.560075
69834,881,12/20/2008,0,30,40.363566,-105.560075
148654,856,12/20/2008,0,355,40.363516,-105.560075
69870,881,12/21/2008,0,300,40.3636,-105.560075
69875,881,12/22/2008,0,50,40.36345,-105.560075
69881,881,12/22/2008,0,45,40.363508,-105.560075
148723,856,12/22/2008,0,320,40.3635,-105.560075
148741,856,12/22/2008,0,5,40.363516,-105.560075
69957,881,12/24/2008,0,220,40.363775,-105.560075
70015,881,12/25/2008,0,280,40.363425,-105.560075
148846,856,12/25/2008,0,60,40.363558,-105.560075
